status,latitude,longitude,temperature,is_weekend,hour
1.3,20.039288,110.352809,30.0,0,13
1.0,39.992258,116.484573,14.0,0,13
1.0,39.880608,116.466821,14.0,0,13
1.06667,26.586553,106.707252,15.0,0,13
1.0,39.919614,116.451179,14.0,0,13
1.64706,26.600023,106.711234,15.0,0,13
1.6,20.035734,110.322357,30.0,0,13
1.26316,39.992258,116.484573,14.0,0,13
1.31579,26.58533,106.720074,15.0,0,13
1.16667,20.035734,110.322357,30.0,0,13
1.0,20.039288,110.352809,30.0,0,13
1.0,20.043505,110.341464,30.0,0,13
1.22222,26.58533,106.720074,19.0,0,14
1.46667,26.600023,106.711234,19.0,0,14
1.16667,26.586553,106.707252,19.0,0,14
1.125,39.919614,116.451179,15.0,0,14
1.0,39.880608,116.466821,15.0,0,14
1.36842,39.992258,116.484573,15.0,0,14
1.31818,20.035734,110.322357,31.0,0,14
1.2,20.039288,110.352809,31.0,0,14
1.0,20.043505,110.341464,31.0,0,14
1.125,39.919614,116.451179,15.0,0,14
1.16667,26.58533,106.720074,19.0,0,14
1.0,39.880608,116.466821,15.0,0,14
1.36842,39.992258,116.484573,15.0,0,14
1.09091,26.58533,106.720074,19.0,0,14
1.0,20.039288,110.352809,31.0,0,14
1.14286,20.043505,110.341464,31.0,0,14
1.26667,26.600023,106.711234,19.0,0,14
1.27273,20.035734,110.322357,31.0,0,14
1.13333,26.586553,106.707252,19.0,0,14
1.04167,39.919614,116.451179,15.0,0,14
1.21053,39.992258,116.484573,15.0,0,14
1.0,39.880608,116.466821,15.0,0,14
1.05,20.043505,110.341464,31.0,0,14
1.36364,20.039288,110.352809,31.0,0,14
1.06667,26.586553,106.707252,19.0,0,14
1.22727,20.035734,110.322357,31.0,0,14
1.4375,26.600023,106.711234,19.0,0,14
1.17647,26.58533,106.720074,19.0,0,14
1.0,39.880608,116.466821,16.0,0,15
1.57143,39.992258,116.484573,16.0,0,15
1.08333,39.919614,116.451179,16.0,0,15
1.66667,20.039288,110.352809,30.0,0,15
1.0,20.043505,110.341464,30.0,0,15
1.05882,26.58533,106.720074,22.0,0,15
1.0,20.035734,110.322357,30.0,0,15
1.03333,26.586553,106.707252,22.0,0,15
1.125,26.600023,106.711234,22.0,0,15
1.2,39.919614,116.451179,16.0,0,15
1.1,26.586553,106.707252,25.0,0,15
1.5,20.039288,110.352809,30.0,0,15
1.11111,39.992258,116.484573,16.0,0,15
1.0,39.919614,116.451179,16.0,0,15
1.0,26.58533,106.720074,25.0,0,15
1.13333,26.600023,106.711234,25.0,0,15
1.0,39.880608,116.466821,16.0,0,15
1.22727,20.035734,110.322357,30.0,0,15
1.0,20.043505,110.341464,30.0,0,15
1.0,20.043505,110.341464,30.0,0,15
1.0,39.880608,116.466821,16.0,0,15
1.23529,26.58533,106.720074,25.0,0,15
1.26316,39.992258,116.484573,16.0,0,15
1.0,26.600023,106.711234,25.0,0,15
1.29167,39.919614,116.451179,16.0,0,15
1.0,26.586553,106.707252,25.0,0,15
1.4,20.039288,110.352809,30.0,0,15
1.0,20.035734,110.322357,30.0,0,15
1.36364,26.600023,106.711234,25.0,0,15
1.1,20.043505,110.341464,30.0,0,15
1.36842,39.992258,116.484573,16.0,0,16
1.25,39.880608,116.466821,16.0,0,16
1.04167,39.919614,116.451179,16.0,0,16
1.66667,20.039288,110.352809,30.0,0,16
1.0,20.043505,110.341464,30.0,0,16
1.0,20.035734,110.322357,30.0,0,16
1.2,26.586553,106.707252,25.0,0,16
1.05882,26.58533,106.720074,25.0,0,16
1.4375,26.600023,106.711234,25.0,0,16
1.16667,39.919614,116.451179,17.0,0,16
1.0,39.880608,116.466821,17.0,0,16
1.21053,39.992258,116.484573,17.0,0,16
1.17647,26.58533,106.720074,26.0,0,16
1.0,20.035734,110.322357,30.0,0,16
1.15,20.043505,110.341464,30.0,0,16
1.0,26.586553,106.707252,26.0,0,16
1.58824,26.600023,106.711234,26.0,0,16
1.5,20.039288,110.352809,30.0,0,16
1.55556,39.880608,116.466821,17.0,0,16
1.57143,39.992258,116.484573,17.0,0,16
1.20833,39.919614,116.451179,17.0,0,16
1.17647,26.58533,106.720074,26.0,0,16
1.1,26.586553,106.707252,26.0,0,16
1.52941,26.600023,106.711234,26.0,0,16
1.27273,20.043505,110.341464,30.0,0,16
1.0,20.035734,110.322357,30.0,0,16
2.0,20.039288,110.352809,30.0,0,16
1.375,39.880608,116.466821,17.0,0,17
2.45455,39.992258,116.484573,17.0,0,17
1.125,39.919614,116.451179,17.0,0,17
1.0,20.043505,110.341464,30.0,0,17
1.66667,20.039288,110.352809,30.0,0,17
1.3871,26.586553,106.707252,26.0,0,17
1.17647,26.58533,106.720074,26.0,0,17
1.75,26.600023,106.711234,26.0,0,17
1.09524,20.035734,110.322357,30.0,0,17
1.18182,39.919614,116.451179,17.0,0,17
1.0,20.035734,110.322357,30.0,0,17
1.81818,39.992258,116.484573,17.0,0,17
1.33333,26.58533,106.720074,27.0,0,17
1.15385,39.919614,116.451179,17.0,0,17
2.5,39.880608,116.466821,17.0,0,17
1.54545,20.039288,110.352809,30.0,0,17
1.45,26.586553,106.707252,27.0,0,17
1.66667,20.043505,110.341464,30.0,0,17
1.82353,26.600023,106.711234,27.0,0,17
1.27273,26.586553,106.707252,27.0,0,17
1.06667,20.043505,110.341464,30.0,0,17
1.77273,39.992258,116.484573,17.0,0,17
1.25,39.880608,116.466821,17.0,0,17
1.25,39.919614,116.451179,17.0,0,17
1.58824,26.58533,106.720074,27.0,0,17
1.6,26.600023,106.711234,27.0,0,17
1.35484,26.586553,106.707252,27.0,0,17
1.55556,39.880608,116.466821,17.0,0,18
1.20833,39.919614,116.451179,17.0,0,18
1.7,39.992258,116.484573,17.0,0,18
1.45161,26.586553,106.707252,27.0,0,18
2.05556,26.600023,106.711234,27.0,0,18
1.44444,26.58533,106.720074,27.0,0,18
1.90909,39.992258,116.484573,15.0,0,18
1.375,39.919614,116.451179,15.0,0,18
1.77778,39.880608,116.466821,15.0,0,18
1.875,26.600023,106.711234,26.0,0,18
1.47059,26.58533,106.720074,26.0,0,18
1.5,26.586553,106.707252,26.0,0,18
1.125,39.880608,116.466821,15.0,0,18
1.33333,39.919614,116.451179,15.0,0,18
1.57895,39.992258,116.484573,15.0,0,18
1.5,26.600023,106.711234,26.0,0,18
1.5,26.58533,106.720074,26.0,0,18
1.45161,26.586553,106.707252,26.0,0,18
1.08333,39.919614,116.451179,15.0,0,19
2.25,39.992258,116.484573,15.0,0,19
1.0,39.992258,116.484573,15.0,0,19
1.125,39.880608,116.466821,15.0,0,19
1.375,26.58533,106.720074,26.0,0,19
1.5,26.58533,106.720074,26.0,0,19
1.13333,26.600023,106.711234,26.0,0,19
1.2,26.586553,106.707252,26.0,0,19
1.125,39.880608,116.466821,14.0,0,19
1.04167,39.919614,116.451179,14.0,0,19
1.57895,39.992258,116.484573,14.0,0,19
1.35294,26.600023,106.711234,24.0,0,19
1.17647,26.58533,106.720074,24.0,0,19
1.06667,26.586553,106.707252,24.0,0,19
1.125,39.880608,116.466821,14.0,0,19
1.0,39.919614,116.451179,14.0,0,19
1.42105,39.992258,116.484573,14.0,0,19
1.23529,26.58533,106.720074,24.0,0,19
1.06667,26.586553,106.707252,24.0,0,19
1.3125,26.600023,106.711234,24.0,0,19
1.0,39.919614,116.451179,14.0,0,20
1.0,39.880608,116.466821,14.0,0,20
1.45,39.992258,116.484573,14.0,0,20
1.1,26.586553,106.707252,24.0,0,20
1.22222,26.58533,106.720074,24.0,0,20
1.1875,26.600023,106.711234,24.0,0,20
1.38095,39.992258,116.484573,14.0,0,20
1.16667,39.919614,116.451179,14.0,0,20
1.125,39.880608,116.466821,14.0,0,20
1.33333,26.600023,106.711234,23.0,0,20
1.13333,26.586553,106.707252,23.0,0,20
1.22222,26.58533,106.720074,23.0,0,20
1.14286,26.600023,106.711234,23.0,0,20
1.0,39.880608,116.466821,14.0,0,20
1.16667,39.919614,116.451179,14.0,0,20
1.11111,39.992258,116.484573,14.0,0,20
1.06667,26.586553,106.707252,23.0,0,20
1.0,26.58533,106.720074,23.0,0,20
1.13333,26.600023,106.711234,23.0,0,20
1.16667,39.919614,116.451179,14.0,0,21
1.0,39.992258,116.484573,14.0,0,21
1.14286,39.992258,116.484573,14.0,0,21
1.0,39.880608,116.466821,14.0,0,21
1.0,26.600023,106.711234,23.0,0,21
1.0,26.58533,106.720074,23.0,0,21
1.0,26.586553,106.707252,23.0,0,21
1.16667,39.919614,116.451179,16.0,0,21
1.11111,39.992258,116.484573,16.0,0,21
1.0,39.880608,116.466821,16.0,0,21
1.11765,26.58533,106.720074,22.0,0,21
1.03333,26.586553,106.707252,22.0,0,21
1.0,26.600023,106.711234,22.0,0,21
1.05556,39.992258,116.484573,16.0,0,21
1.125,39.880608,116.466821,16.0,0,21
1.0,39.919614,116.451179,16.0,0,21
1.03333,26.586553,106.707252,22.0,0,21
1.0,26.600023,106.711234,22.0,0,21
1.0,26.58533,106.720074,22.0,0,21
1.0,39.880608,116.466821,16.0,0,22
1.0,39.992258,116.484573,16.0,0,22
1.0,39.919614,116.451179,16.0,0,22
1.19231,26.586553,106.707252,22.0,0,22
1.11765,26.58533,106.720074,22.0,0,22
1.0,26.600023,106.711234,22.0,0,22
1.0,26.586553,106.707252,22.0,0,22
1.05556,39.992258,116.484573,14.0,0,22
1.0,39.919614,116.451179,14.0,0,22
1.0,39.880608,116.466821,14.0,0,22
1.0,26.58533,106.720074,19.0,0,22
1.0,39.880608,116.466821,14.0,0,22
1.0,39.992258,116.484573,14.0,0,22
1.04167,39.919614,116.451179,14.0,0,22
1.0,39.919614,116.451179,14.0,0,23
1.0,39.992258,116.484573,14.0,0,23
1.0,39.992258,116.484573,14.0,0,23
1.0,39.880608,116.466821,14.0,0,23
1.0,39.919614,116.451179,13.0,0,23
1.0,39.880608,116.466821,13.0,0,23
1.0,39.992258,116.484573,13.0,0,23
1.0,39.992258,116.484573,13.0,0,23
1.0,39.880608,116.466821,13.0,0,23
1.0,39.919614,116.451179,13.0,0,23
1.04167,39.919614,116.451179,13.0,0,0
1.0,39.992258,116.484573,13.0,0,0
1.0,39.880608,116.466821,13.0,0,0
1.0,26.586553,106.707252,20.0,0,12
1.11111,39.992258,116.484573,13.0,0,12
1.13333,26.600023,106.711234,20.0,0,12
1.05882,26.58533,106.720074,20.0,0,12
1.08333,39.919614,116.451179,13.0,0,12
1.0,39.880608,116.466821,13.0,0,12
1.0,45.75604,126.65613,8.0,0,12
1.05,20.043505,110.341464,33.0,0,12
1.04762,20.035734,110.322357,33.0,0,12
1.3,20.039288,110.352809,33.0,0,12
1.0,45.767358,126.655482,8.0,0,12
1.0,45.77229,126.624968,8.0,0,12
1.04167,39.919614,116.451179,13.0,0,12
1.0,26.58533,106.720074,20.0,0,12
1.0,39.880608,116.466821,13.0,0,12
1.38095,39.992258,116.484573,13.0,0,12
1.0,26.58533,106.720074,20.0,0,12
1.13333,26.600023,106.711234,20.0,0,12
1.2,20.039288,110.352809,33.0,0,12
1.0,45.77229,126.624968,8.0,0,12
1.0,20.035734,110.322357,33.0,0,12
1.03571,45.75604,126.65613,8.0,0,12
1.06667,26.586553,106.707252,20.0,0,12
1.0,20.043505,110.341464,33.0,0,12
1.0,45.767358,126.655482,8.0,0,12
1.42857,39.992258,116.484573,13.0,0,13
1.04167,39.919614,116.451179,13.0,0,13
1.0,39.880608,116.466821,13.0,0,13
1.0,45.75604,126.65613,8.0,0,13
1.0,20.039288,110.352809,33.0,0,13
1.1,26.586553,106.707252,20.0,0,13
1.0,20.035734,110.322357,33.0,0,13
1.0,20.043505,110.341464,33.0,0,13
1.05882,26.58533,106.720074,20.0,0,13
1.0,45.77229,126.624968,8.0,0,13
1.19048,45.767358,126.655482,8.0,0,13
1.0,26.600023,106.711234,20.0,0,13
1.08333,39.919614,116.451179,14.0,0,13
1.54545,39.992258,116.484573,14.0,0,13
1.0,39.880608,116.466821,14.0,0,13
1.375,26.600023,106.711234,20.0,0,13
1.10345,45.77229,126.624968,8.0,0,13
1.18182,45.767358,126.655482,8.0,0,13
1.0,20.035734,110.322357,35.0,0,13
1.0,45.75604,126.65613,8.0,0,13
1.05882,26.58533,106.720074,20.0,0,13
1.0,26.586553,106.707252,20.0,0,13
1.0,20.039288,110.352809,35.0,0,13
1.0,20.043505,110.341464,35.0,0,13
1.0,20.035734,110.322357,35.0,0,13
1.04348,45.75604,126.65613,8.0,0,13
1.20833,39.919614,116.451179,14.0,0,13
1.64286,39.992258,116.484573,14.0,0,13
1.17647,26.58533,106.720074,20.0,0,13
1.36667,26.586553,106.707252,20.0,0,13
1.0,39.880608,116.466821,14.0,0,13
1.14286,39.992258,116.484573,14.0,0,13
1.13333,26.600023,106.711234,20.0,0,13
1.0,20.039288,110.352809,35.0,0,13
1.0,20.035734,110.322357,35.0,0,13
1.0,45.77229,126.624968,8.0,0,13
1.0,20.043505,110.341464,35.0,0,13
1.0,45.75604,126.65613,8.0,0,13
1.34783,45.767358,126.655482,8.0,0,13
1.0,39.880608,116.466821,14.0,0,14
1.21053,39.992258,116.484573,14.0,0,14
1.11765,26.58533,106.720074,20.0,0,14
1.30769,26.586553,106.707252,20.0,0,14
1.16667,39.919614,116.451179,14.0,0,14
1.03571,45.75604,126.65613,8.0,0,14
1.0,26.586553,106.707252,20.0,0,14
1.06667,26.600023,106.711234,20.0,0,14
1.0,20.035734,110.322357,35.0,0,14
1.05,20.043505,110.341464,35.0,0,14
1.14286,45.767358,126.655482,8.0,0,14
1.03571,45.77229,126.624968,8.0,0,14
1.3,20.039288,110.352809,35.0,0,14
1.0,39.880608,116.466821,15.0,0,14
1.20833,39.919614,116.451179,15.0,0,14
1.47619,39.992258,116.484573,15.0,0,14
1.1,26.586553,106.707252,22.0,0,14
1.0,20.035734,110.322357,36.0,0,14
1.3,20.039288,110.352809,36.0,0,14
1.2381,45.767358,126.655482,7.0,0,14
1.0,45.77229,126.624968,7.0,0,14
1.14286,20.043505,110.341464,36.0,0,14
1.26667,26.600023,106.711234,22.0,0,14
1.03571,45.75604,126.65613,7.0,0,14
1.05882,26.58533,106.720074,22.0,0,14
1.36842,39.992258,116.484573,15.0,0,14
1.0,39.880608,116.466821,15.0,0,14
1.16667,39.919614,116.451179,15.0,0,14
1.0,45.75604,126.65613,7.0,0,14
1.35294,26.58533,106.720074,22.0,0,14
1.61538,20.039288,110.352809,36.0,0,14
1.0,20.035734,110.322357,36.0,0,14
1.0,20.043505,110.341464,36.0,0,14
1.3,26.586553,106.707252,22.0,0,14
1.3125,26.600023,106.711234,22.0,0,14
1.28571,45.767358,126.655482,7.0,0,14
1.03571,45.77229,126.624968,7.0,0,14
1.1,45.75604,126.65613,7.0,0,14
1.38095,39.992258,116.484573,15.0,0,15
1.125,39.919614,116.451179,15.0,0,15
1.0,39.880608,116.466821,15.0,0,15
1.13333,26.600023,106.711234,22.0,0,15
1.0,20.043505,110.341464,36.0,0,15
1.17647,26.58533,106.720074,22.0,0,15
1.0,20.035734,110.322357,36.0,0,15
1.1,20.039288,110.352809,36.0,0,15
1.13333,26.586553,106.707252,22.0,0,15
1.03571,45.75604,126.65613,7.0,0,15
1.05,45.767358,126.655482,7.0,0,15
1.0,45.77229,126.624968,7.0,0,15
1.16667,39.919614,116.451179,16.0,0,15
1.11111,39.992258,116.484573,16.0,0,15
1.0,39.880608,116.466821,16.0,0,15
1.0,20.035734,110.322357,32.0,0,15
1.13333,26.586553,106.707252,23.0,0,15
1.375,26.600023,106.711234,23.0,0,15
1.44444,26.58533,106.720074,23.0,0,15
1.09091,45.767358,126.655482,7.0,0,15
1.0,20.035734,110.322357,32.0,0,15
1.0,45.77229,126.624968,7.0,0,15
1.07143,45.75604,126.65613,7.0,0,15
1.0,20.039288,110.352809,32.0,0,15
1.0,20.043505,110.341464,32.0,0,15
1.21739,39.919614,116.451179,16.0,0,15
1.11765,26.58533,106.720074,23.0,0,15
1.0,39.880608,116.466821,16.0,0,15
1.0,39.919614,116.451179,16.0,0,15
1.31579,39.992258,116.484573,16.0,0,15
1.13333,26.586553,106.707252,23.0,0,15
1.0,45.75604,126.65613,7.0,0,15
1.13333,26.600023,106.711234,23.0,0,15
1.13333,45.77229,126.624968,7.0,0,15
1.0,20.039288,110.352809,32.0,0,15
1.05,20.043505,110.341464,32.0,0,15
1.2381,45.767358,126.655482,7.0,0,15
1.0,20.035734,110.322357,32.0,0,15
1.47619,39.992258,116.484573,16.0,0,16
1.16667,39.919614,116.451179,16.0,0,16
1.0,39.880608,116.466821,16.0,0,16
1.27273,45.767358,126.655482,6.0,0,16
1.0,20.043505,110.341464,32.0,0,16
1.0,20.035734,110.322357,32.0,0,16
1.11765,26.58533,106.720074,23.0,0,16
1.10345,45.77229,126.624968,6.0,0,16
1.0,20.039288,110.352809,32.0,0,16
1.06667,26.586553,106.707252,23.0,0,16
1.0,45.75604,126.65613,6.0,0,16
1.375,26.600023,106.711234,23.0,0,16
1.375,39.880608,116.466821,16.0,0,16
1.375,39.919614,116.451179,16.0,0,16
1.54545,39.992258,116.484573,16.0,0,16
1.03333,26.586553,106.707252,23.0,0,16
1.41176,26.600023,106.711234,23.0,0,16
1.09091,20.035734,110.322357,33.0,0,16
1.04762,20.043505,110.341464,33.0,0,16
1.11111,26.58533,106.720074,23.0,0,16
1.11111,20.039288,110.352809,33.0,0,16
1.0,45.77229,126.624968,6.0,0,16
1.16667,45.75604,126.65613,6.0,0,16
1.27273,45.767358,126.655482,6.0,0,16
1.0,45.77229,126.624968,6.0,0,16
1.25,39.880608,116.466821,16.0,0,16
1.16667,39.919614,116.451179,16.0,0,16
1.77273,39.992258,116.484573,16.0,0,16
1.58333,20.039288,110.352809,33.0,0,16
1.29412,26.58533,106.720074,23.0,0,16
1.13333,26.586553,106.707252,23.0,0,16
1.6,26.600023,106.711234,23.0,0,16
1.05,20.043505,110.341464,33.0,0,16
1.0,20.035734,110.322357,33.0,0,16
1.28125,45.75604,126.65613,6.0,0,16
1.41667,45.767358,126.655482,6.0,0,16
1.13333,45.77229,126.624968,6.0,0,16
1.125,39.880608,116.466821,16.0,0,17
1.77273,39.992258,116.484573,16.0,0,17
1.16667,39.919614,116.451179,16.0,0,17
1.16667,26.586553,106.707252,23.0,0,17
1.18182,20.035734,110.322357,33.0,0,17
1.58333,26.600023,106.711234,23.0,0,17
1.0,20.043505,110.341464,33.0,0,17
1.5,20.039288,110.352809,33.0,0,17
1.38889,26.58533,106.720074,23.0,0,17
1.24138,45.75604,126.65613,5.0,0,17
1.28125,45.77229,126.624968,5.0,0,17
1.11111,20.043505,110.341464,33.0,0,17
2.25,26.600023,106.711234,24.0,0,17
1.3913,45.767358,126.655482,5.0,0,17
1.29167,39.919614,116.451179,15.0,0,17
1.90909,39.992258,116.484573,15.0,0,17
2.0,39.880608,116.466821,15.0,0,17
1.5,39.880608,116.466821,15.0,0,17
1.13793,45.75604,126.65613,5.0,0,17
1.11111,20.039288,110.352809,34.0,0,17
1.70588,26.600023,106.711234,24.0,0,17
1.0,20.043505,110.341464,34.0,0,17
1.04762,20.035734,110.322357,34.0,0,17
1.0,45.77229,126.624968,5.0,0,17
1.29412,26.58533,106.720074,24.0,0,17
1.22727,45.767358,126.655482,5.0,0,17
1.3871,26.586553,106.707252,24.0,0,17
1.88889,39.880608,116.466821,15.0,0,17
1.45833,39.919614,116.451179,15.0,0,17
1.47368,39.992258,116.484573,15.0,0,17
1.46667,26.600023,106.711234,24.0,0,17
2.09091,20.035734,110.322357,34.0,0,17
1.54545,20.039288,110.352809,34.0,0,17
1.42857,26.58533,106.720074,24.0,0,17
1.0,45.77229,126.624968,5.0,0,17
1.25,45.767358,126.655482,5.0,0,17
1.22727,20.043505,110.341464,34.0,0,17
1.54839,26.586553,106.707252,24.0,0,17
1.30303,45.75604,126.65613,5.0,0,18
1.27273,45.767358,126.655482,5.0,0,18
1.6,39.992258,116.484573,15.0,0,18
2.44444,39.880608,116.466821,15.0,0,18
1.29167,39.919614,116.451179,15.0,0,18
1.41667,20.043505,110.341464,33.0,0,18
1.75,20.039288,110.352809,33.0,0,18
1.32258,26.586553,106.707252,22.0,0,18
1.9375,20.035734,110.322357,33.0,0,18
1.5,26.58533,106.720074,22.0,0,18
1.6,26.600023,106.711234,22.0,0,18
1.0,45.77229,126.624968,4.0,0,18
1.15,45.767358,126.655482,4.0,0,18
1.13793,45.75604,126.65613,4.0,0,18
2.54545,39.880608,116.466821,14.0,0,18
1.77273,39.992258,116.484573,14.0,0,18
1.375,39.919614,116.451179,14.0,0,18
1.77778,20.035734,110.322357,33.0,0,18
1.375,26.600023,106.711234,22.0,0,18
1.58824,26.58533,106.720074,22.0,0,18
1.69231,20.039288,110.352809,33.0,0,18
1.57692,20.043505,110.341464,33.0,0,18
1.3125,26.586553,106.707252,22.0,0,18
1.09524,45.767358,126.655482,4.0,0,18
1.13333,45.75604,126.65613,4.0,0,18
1.0,45.77229,126.624968,4.0,0,18
1.58333,39.919614,116.451179,14.0,0,18
1.42105,39.992258,116.484573,14.0,0,18
2.36364,39.880608,116.466821,14.0,0,18
2.07143,20.039288,110.352809,33.0,0,18
1.52632,26.58533,106.720074,22.0,0,18
1.34783,20.035734,110.322357,33.0,0,18
1.5,26.586553,106.707252,22.0,0,18
1.21739,20.043505,110.341464,33.0,0,18
1.0,45.767358,126.655482,4.0,0,19
1.0,45.75604,126.65613,4.0,0,19
1.0,45.77229,126.624968,4.0,0,19
1.375,26.600023,106.711234,22.0,0,19
1.17857,26.586553,106.707252,22.0,0,19
1.25,39.880608,116.466821,14.0,0,19
1.33333,39.919614,116.451179,14.0,0,19
1.11111,39.992258,116.484573,14.0,0,19
1.0,20.035734,110.322357,31.0,0,19
1.3125,26.600023,106.711234,20.0,0,19
1.75,20.035734,110.322357,31.0,0,19
1.0,45.767358,126.655482,4.0,0,19
1.0,45.77229,126.624968,4.0,0,19
1.0,45.75604,126.65613,4.0,0,19
1.36364,20.039288,110.352809,31.0,0,19
1.23529,26.58533,106.720074,20.0,0,19
1.13333,26.586553,106.707252,20.0,0,19
1.21739,20.043505,110.341464,31.0,0,19
1.0,45.75604,126.65613,4.0,0,19
1.29412,39.992258,116.484573,13.0,0,19
1.16667,39.919614,116.451179,13.0,0,19
1.0,39.992258,116.484573,13.0,0,19
1.66667,39.880608,116.466821,13.0,0,19
1.16667,26.586553,106.707252,20.0,0,19
1.17647,26.58533,106.720074,20.0,0,19
1.0,20.035734,110.322357,31.0,0,19
1.45455,20.043505,110.341464,31.0,0,19
1.13333,26.600023,106.711234,20.0,0,19
1.2,20.039288,110.352809,31.0,0,19
1.06897,45.77229,126.624968,4.0,0,19
1.09524,45.767358,126.655482,4.0,0,19
1.0,45.75604,126.65613,4.0,0,19
1.0,39.880608,116.466821,13.0,0,19
1.0,39.919614,116.451179,13.0,0,19
1.22222,39.992258,116.484573,13.0,0,19
1.06667,26.586553,106.707252,20.0,0,20
1.0,26.600023,106.711234,20.0,0,20
1.19048,20.035734,110.322357,31.0,0,20
1.05882,26.58533,106.720074,20.0,0,20
1.1,20.039288,110.352809,31.0,0,20
1.05,20.043505,110.341464,31.0,0,20
1.0,45.767358,126.655482,4.0,0,20
1.0,45.75604,126.65613,4.0,0,20
1.0,45.77229,126.624968,4.0,0,20
1.08333,39.919614,116.451179,13.0,0,20
1.33333,39.992258,116.484573,13.0,0,20
1.0,39.880608,116.466821,13.0,0,20
1.0,20.043505,110.341464,29.0,0,20
1.13333,26.600023,106.711234,18.0,0,20
1.06667,26.586553,106.707252,18.0,0,20
1.3,20.039288,110.352809,29.0,0,20
1.11765,26.58533,106.720074,18.0,0,20
1.09524,20.035734,110.322357,29.0,0,20
1.0,45.767358,126.655482,3.0,0,20
1.0,45.77229,126.624968,3.0,0,20
1.0,45.75604,126.65613,3.0,0,20
1.0,39.880608,116.466821,13.0,0,20
1.04167,39.919614,116.451179,13.0,0,20
1.47368,39.992258,116.484573,13.0,0,20
1.0,20.039288,110.352809,29.0,0,20
1.0,20.035734,110.322357,29.0,0,20
1.0,26.58533,106.720074,18.0,0,20
1.05,20.043505,110.341464,29.0,0,20
1.05,45.767358,126.655482,3.0,0,20
1.06897,45.75604,126.65613,3.0,0,20
1.0,45.77229,126.624968,3.0,0,20
1.03333,26.586553,106.707252,18.0,0,20
1.25,26.600023,106.711234,18.0,0,20
1.09091,26.58533,106.720074,18.0,0,20
1.63158,39.992258,116.484573,13.0,0,20
1.0,39.880608,116.466821,13.0,0,20
1.08333,39.919614,116.451179,13.0,0,20
1.0,20.039288,110.352809,29.0,0,21
1.0,20.035734,110.322357,29.0,0,21
1.0,20.043505,110.341464,29.0,0,21
1.41176,26.58533,106.720074,18.0,0,21
1.3125,26.600023,106.711234,18.0,0,21
1.06667,26.586553,106.707252,18.0,0,21
1.0,45.77229,126.624968,3.0,0,21
1.0,45.77229,126.624968,3.0,0,21
1.08333,39.919614,116.451179,13.0,0,21
1.0,39.880608,116.466821,13.0,0,21
1.68421,39.992258,116.484573,13.0,0,21
1.08333,20.035734,110.322357,28.0,0,22
1.0,39.880608,116.466821,12.0,0,22
1.11111,39.992258,116.484573,12.0,0,22
1.0,39.919614,116.451179,12.0,0,22
1.0,45.767358,126.655482,2.0,0,22
1.03704,26.586553,106.707252,15.0,0,22
1.0,26.58533,106.720074,15.0,0,22
1.05,20.043505,110.341464,28.0,0,22
1.0,26.600023,106.711234,15.0,0,22
1.0,20.035734,110.322357,28.0,0,22
1.33333,26.586553,106.707252,15.0,0,22
1.0,20.039288,110.352809,28.0,0,22
1.0,39.919614,116.451179,12.0,0,22
1.0,20.035734,110.322357,27.0,0,22
1.0,26.600023,106.711234,14.0,0,22
1.0,20.043505,110.341464,27.0,0,22
1.0,39.919614,116.451179,11.0,0,22
1.0,39.880608,116.466821,11.0,0,22
1.03333,26.586553,106.707252,14.0,0,22
1.05882,26.58533,106.720074,14.0,0,22
1.0,39.992258,116.484573,11.0,0,22
1.0,20.039288,110.352809,27.0,0,22
1.0,39.880608,116.466821,11.0,0,22
1.0,26.600023,106.711234,14.0,0,22
1.0,26.58533,106.720074,14.0,0,22
1.04762,20.035734,110.322357,27.0,0,22
1.0,39.992258,116.484573,11.0,0,22
1.0,26.586553,106.707252,14.0,0,22
1.0,20.039288,110.352809,27.0,0,22
1.0,39.919614,116.451179,11.0,0,22
1.0,20.043505,110.341464,27.0,0,22
1.0,26.586553,106.707252,14.0,0,23
1.0,26.58533,106.720074,14.0,0,23
1.04762,20.035734,110.322357,27.0,0,23
1.0,39.880608,116.466821,11.0,0,23
1.0,26.600023,106.711234,14.0,0,23
1.0,20.043505,110.341464,27.0,0,23
1.0,39.992258,116.484573,11.0,0,23
1.0,20.039288,110.352809,27.0,0,23
1.0,39.919614,116.451179,11.0,0,23
1.0,20.043505,110.341464,26.0,0,23
1.0,26.58533,106.720074,12.0,0,23
1.04762,20.035734,110.322357,26.0,0,23
1.08333,39.919614,116.451179,10.0,0,23
1.0,39.880608,116.466821,10.0,0,23
1.1,20.039288,110.352809,26.0,0,23
1.0,39.992258,116.484573,10.0,0,23
1.0,39.992258,116.484573,10.0,0,23
1.0,39.919614,116.451179,10.0,0,23
1.0,20.039288,110.352809,26.0,0,23
1.09524,20.035734,110.322357,26.0,0,23
1.0,20.043505,110.341464,26.0,0,23
1.0,39.880608,116.466821,10.0,0,23
1.0,20.043505,110.341464,26.0,0,23
